,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
7294,U001,200943275,US  systems,49:57.9,2020,1930587304,3/19/2040 0:00,00:00.0,3/20/2040 0:00,NA32,15521.41,0-15
7295,U001,200936373,SUPE llc,28:35.6,2020,1930806205,3/20/2040 0:00,00:00.0,3/21/2040 0:00,NAA8,105322.18,0-15
7296,U001,200762950,HAR trust,30:22.8,2020,1930567901,3/21/2040 0:00,00:00.0,3/22/2040 0:00,NAA8,122026.3,0-15
7297,U001,200742521,GLA co,18:55.4,2020,1930638205,3/22/2040 0:00,00:00.0,3/23/2040 0:00,NA32,18623.99,0-15
7298,U001,200762301,C&S WH systems,54:44.8,2020,1930651926,3/23/2040 0:00,00:00.0,3/24/2040 0:00,NAC6,19730.75,0-15
7299,U001,100031704,DELHAIZE ,06:26.7,2020,1930673666,3/24/2040 0:00,00:00.0,3/25/2040 0:00,NAA8,98360.53,0-15
7300,U001,200726979,BJ'S  associates,52:59.3,2020,1930772971,3/25/2040 0:00,00:00.0,3/26/2040 0:00,NAA8,627.1,0-15
7301,U001,200726979,BJ'S  corp,55:47.1,2020,1930653199,3/26/2040 0:00,00:00.0,3/27/2040 0:00,NAA8,33.18,
7302,U001,200594874,ADEL trust,58:46.6,2020,1930668366,3/27/2040 0:00,00:00.0,3/28/2040 0:00,NAA8,66751.36,0-15
7303,U001,200764795,SYSCO  systems,36:17.9,2020,1930596199,3/28/2040 0:00,00:00.0,3/29/2040 0:00,NAA8,9612.34,0-15
7304,U001,200772670,ASSOCIAT associates,45:03.8,2020,1930736161,3/29/2040 0:00,00:00.0,3/30/2040 0:00,NAU5,248.36,0-15
7305,U001,200754118,ARMY trust,43:34.9,2020,1930606069,3/30/2040 0:00,00:00.0,3/31/2040 0:00,NAA8,48700.8,0-15
7306,U001,200769623,WAL-MAR co,27:39.6,2020,1930580067,3/31/2040 0:00,00:00.0,4/1/2040 0:00,NAH4,3816.75,0-15
7307,U001,200508557,FOODL us,05:31.2,2020,1930565468,4/1/2040 0:00,00:00.0,4/2/2040 0:00,NAA8,4661.96,0-15
7308,U001,200769623,WAL-MAR in,14:39.4,2020,1930845400,4/2/2040 0:00,00:00.0,4/3/2040 0:00,NAH4,43599.54,0-15
7309,U001,200769623,WAL-MAR systems,52:20.1,2020,1930636989,4/3/2040 0:00,00:00.0,4/4/2040 0:00,NAH4,14830.88,0-15
7310,U001,200769623,WAL-MAR trust,33:35.6,2020,1930581324,4/4/2040 0:00,00:00.0,4/5/2040 0:00,NAH4,49550.76,0-15
7311,U001,200772670,ASSOCIAT corporation,24:20.4,2020,1930606287,4/5/2040 0:00,00:00.0,4/6/2040 0:00,NAU5,26700.07,0-15
7312,U001,200769623,WAL-MAR corp,00:17.8,2020,1930692034,4/6/2040 0:00,00:00.0,4/7/2040 0:00,NAH4,1414.68,0-15
7313,U001,200726979,BJ'S  ,18:44.3,2020,1930627444,4/7/2040 0:00,00:00.0,4/8/2040 0:00,NAA8,9222.81,0-15
7314,U001,200705089,JETR trust,39:28.2,2020,1930660790,4/8/2040 0:00,00:00.0,4/9/2040 0:00,NAA8,5268.25,0-15
7315,U001,200418007,AM trust,38:31.3,2020,1930850172,4/9/2040 0:00,00:00.0,4/10/2040 0:00,NAA8,11638.8,0-15
7316,CA02,100021489,CHENS E llc,48:52.4,2020,2960632823,4/10/2040 0:00,00:00.0,4/11/2040 0:00,CA10,9408,0-15
7317,CA02,140106231,PRATT us,18:55.3,2020,2960626481,4/11/2040 0:00,00:00.0,4/12/2040 0:00,CA10,37792.58,0-15
7318,U001,200759878,SA associates,18:44.1,2020,1930802829,4/12/2040 0:00,00:00.0,4/13/2040 0:00,NAH4,13883.47,0-15
7319,U001,200769623,WAL-MAR systems,09:17.6,2020,1930576936,4/13/2040 0:00,00:00.0,4/14/2040 0:00,NAH4,71829.82,0-15
7320,U001,100043909,ORIO llc,33:01.4,2020,1930672629,4/14/2040 0:00,00:00.0,4/15/2040 0:00,NAD1,1160,0-15
7321,U001,200726979,BJ'S  corp,35:25.5,2020,1930584096,4/15/2040 0:00,00:00.0,4/16/2040 0:00,NAA8,134.79,0-15
7322,U001,200729942,SA corp,00:10.0,2020,1930833619,4/16/2040 0:00,00:00.0,4/17/2040 0:00,NAA8,50277.81,0-15
7323,U001,200769623,WAL-MAR ,14:55.3,2020,1930606529,4/17/2040 0:00,00:00.0,4/18/2040 0:00,NAH4,5514.9,0-15
7324,U001,200778870,C us,32:29.1,2020,1930783237,4/18/2040 0:00,00:00.0,4/19/2040 0:00,NAA8,3301.42,0-15
7325,U001,200418007,AM corporation,38:25.9,2020,1930761446,4/19/2040 0:00,00:00.0,4/20/2040 0:00,NAA8,53790.72,16-30
7326,U001,CCCA02,KRAFT  ,56:42.2,2020,1930575381,4/20/2040 0:00,00:00.0,4/21/2040 0:00,NAG2,13464.22,0-15
7327,U001,200759878,SA systems,18:44.1,2020,1930669218,4/21/2040 0:00,00:00.0,4/22/2040 0:00,NAH4,24629.74,0-15
7328,CA02,140104429,COSTCO llc,59:14.6,2020,2960616773,4/22/2040 0:00,00:00.0,4/23/2040 0:00,CA10,27716.451,0-15
7329,U001,200782001,GORDO co,30:16.2,2020,1930594749,4/23/2040 0:00,00:00.0,4/24/2040 0:00,NAA8,45084.96,0-15
7330,U001,200792293,UNIFIE corporation,44:48.1,2020,1930739680,4/24/2040 0:00,00:00.0,4/25/2040 0:00,NAA8,99286.28,0-15
7331,U001,200763814,SYSCO F us,46:36.0,2020,1930753049,4/25/2040 0:00,00:00.0,4/26/2040 0:00,NAA8,3400.67,0-15
7332,U001,200833713,JETRO associates,43:56.9,2020,1930665118,4/26/2040 0:00,00:00.0,4/27/2040 0:00,NAD1,4327.25,0-15
7333,U001,200769623,WAL-MAR us,45:19.9,2020,1930853086,4/27/2040 0:00,00:00.0,4/28/2040 0:00,NAH4,71834.54,0-15
7334,U001,200772595,SAFEW systems,49:55.3,2020,1930660270,4/28/2040 0:00,00:00.0,4/29/2040 0:00,NAA8,106830.47,0-15
7335,U001,200769623,WAL-MAR corp,31:48.4,2020,1930717742,4/29/2040 0:00,00:00.0,4/30/2040 0:00,NAH4,38008.88,0-15
7336,CA02,140104440,SO us,58:44.3,2020,2960616564,4/30/2040 0:00,00:00.0,5/1/2040 0:00,CA10,18192.685,0-15
7337,U001,200881076,ALBERT trust,53:26.7,2020,1930776696,5/1/2040 0:00,00:00.0,5/2/2040 0:00,NAA8,15335.47,16-30
7338,U001,200769072,GREC systems,33:24.9,2020,1930673231,5/2/2040 0:00,00:00.0,5/3/2040 0:00,NAA8,41142.78,0-15
7339,U001,200704858,WAKE corporation,27:52.2,2020,1930722736,5/3/2040 0:00,00:00.0,5/4/2040 0:00,NAA8,44478.29,0-15
7340,U001,200739006,AL associates,28:42.7,2020,1930816069,5/4/2040 0:00,00:00.0,5/5/2040 0:00,NAA8,19475.95,16-30
7341,U001,CCU013,KRAFT F corporation,00:52.7,2020,1930570987,5/5/2040 0:00,00:00.0,5/6/2040 0:00,NAX2,52611.54,31-45
7342,U001,200555117,BURR systems,21:50.2,2020,1930800593,5/6/2040 0:00,00:00.0,5/7/2040 0:00,NAA8,198.25,0-15
7343,U001,200744019,TARG trust,26:58.4,2020,1930691971,5/7/2040 0:00,00:00.0,5/8/2040 0:00,NAA8,46426.44,0-15
7344,U001,200744019,TARG in,38:58.2,2020,1930798525,5/8/2040 0:00,00:00.0,5/9/2040 0:00,NAA8,10412.04,0-15
7345,U001,200786288,FAMILY corporation,21:54.4,2020,1930624021,5/9/2040 0:00,00:00.0,5/10/2040 0:00,NAC6,15020.07,0-15
7346,U001,200726979,BJ'S  associates,15:33.8,2020,1930855705,5/10/2040 0:00,00:00.0,5/11/2040 0:00,NAA8,285.8,0-15
7347,U001,200770677,KRAS corporation,34:36.5,2020,1930831818,5/11/2040 0:00,00:00.0,5/12/2040 0:00,NAA8,2706.24,0-15
7348,U001,CCU013,KRAFT F llc,48:17.0,2020,1930699698,5/12/2040 0:00,00:00.0,5/13/2040 0:00,NAX2,23571.54,31-45
7349,U001,200769623,WAL-MAR corporation,44:36.0,2020,1930857272,5/13/2040 0:00,00:00.0,5/14/2040 0:00,NAH4,46470.87,0-15
7350,U001,200437182,FOOD  corporation,24:52.5,2020,1930787866,5/14/2040 0:00,00:00.0,5/15/2040 0:00,NAA8,42313.42,0-15
7351,U001,200706844,WINC corp,28:13.6,2020,1930583096,5/15/2040 0:00,00:00.0,5/16/2040 0:00,NAA8,8049.88,0-15
7352,U001,200759878,SA foundation,35:52.8,2020,1930739857,5/16/2040 0:00,00:00.0,5/17/2040 0:00,NAH4,41269.55,0-15
7353,U001,200759878,SA in,30:19.8,2020,1930586916,5/17/2040 0:00,00:00.0,5/18/2040 0:00,NAH4,33530.87,0-15
7354,U001,200759878,SA ,08:20.0,2020,1930779223,5/18/2040 0:00,00:00.0,5/19/2040 0:00,NAH4,15027.12,0-15
7355,U001,CCCA02,KRAFT  foundation,45:21.7,2020,1930576986,5/19/2040 0:00,00:00.0,5/20/2040 0:00,NAG2,20898,0-15
7356,U001,200769623,WAL-MAR corporation,22:07.4,2020,1930711469,5/20/2040 0:00,00:00.0,5/21/2040 0:00,NAH4,57363.15,0-15
7357,U001,200776463,KROGE co,12:46.4,2020,1930740838,5/21/2040 0:00,00:00.0,5/22/2040 0:00,NAA8,98418.92,0-15
7358,U001,200769623,WAL-MAR systems,47:08.2,2020,1930731262,5/22/2040 0:00,00:00.0,5/23/2040 0:00,NAH4,14622.5,0-15
7359,U001,CCU013,KRAFT F in,07:51.7,2020,1930669541,5/23/2040 0:00,00:00.0,5/24/2040 0:00,NAX2,21222,31-45
7360,U001,200793513,KROGER us,21:37.2,2020,1930653420,5/24/2040 0:00,00:00.0,5/25/2040 0:00,NAA8,112934.98,0-15
7361,U001,200769623,WAL-MAR systems,29:36.9,2020,1930715820,5/25/2040 0:00,00:00.0,5/26/2040 0:00,NAH4,31403.63,0-15
7362,U001,200781831,RITE foundation,54:23.0,2020,1930700836,5/26/2040 0:00,00:00.0,5/27/2040 0:00,NAA8,49065.2,0-15
7363,U001,200769623,WAL-MAR trust,15:04.7,2020,1930620228,5/27/2040 0:00,00:00.0,5/28/2040 0:00,NAH4,40423.35,0-15
7364,U001,200794332,COST associates,39:23.6,2020,1930693257,5/28/2040 0:00,00:00.0,5/29/2040 0:00,NAAX,84637.97,
7365,U001,200769623,WAL-MAR ,12:19.3,2020,1930819883,5/29/2040 0:00,00:00.0,5/30/2040 0:00,NAH4,2489.09,0-15
7366,U001,200769623,WAL-MAR corp,48:24.5,2020,1930594062,5/30/2040 0:00,00:00.0,5/31/2040 0:00,NAH4,35568.6,0-15
7367,U001,200148860,DOLLA trust,04:48.0,2020,1930598371,5/31/2040 0:00,00:00.0,6/1/2040 0:00,NAA8,14185.26,
7368,U001,200418007,AM corp,23:43.2,2020,1930797845,6/1/2040 0:00,00:00.0,6/2/2040 0:00,NAA8,7694.64,16-30
7369,U001,200148860,DOLLA corp,40:42.3,2020,1930877423,6/2/2040 0:00,00:00.0,6/3/2040 0:00,NAA8,41901.44,
7370,U001,200769623,WAL-MAR systems,55:01.7,2020,1930719950,6/3/2040 0:00,00:00.0,6/4/2040 0:00,NAH4,37994.99,0-15
7371,U001,200769623,WAL-MAR in,38:59.7,2020,1930653800,6/4/2040 0:00,00:00.0,6/5/2040 0:00,NAH4,21659.37,0-15
7372,U001,200769623,WAL-MAR co,13:05.9,2020,1930714969,6/5/2040 0:00,00:00.0,6/6/2040 0:00,NAH4,7496.7,0-15
7373,U001,200769623,WAL-MAR systems,58:20.8,2020,1930848596,6/6/2040 0:00,00:00.0,6/7/2040 0:00,NAH4,471.56,0-15
7374,U001,200705372,FR corp,36:01.2,2020,1930653471,6/7/2040 0:00,00:00.0,6/8/2040 0:00,NAGD,29893.72,0-15
7375,U001,200769623,WAL-MAR ,54:50.6,2020,1930719291,6/8/2040 0:00,00:00.0,6/9/2040 0:00,NAH4,53513.99,0-15
7376,U001,200772595,SAFEW trust,13:51.6,2020,1930740743,6/9/2040 0:00,00:00.0,6/10/2040 0:00,NAA8,228.42,0-15
7377,U001,200726979,BJ'S  ,17:39.5,2020,1930868006,6/10/2040 0:00,00:00.0,6/11/2040 0:00,NAA8,380.77,0-15
7378,U001,200769623,WAL-MAR systems,56:13.6,2020,1930792859,6/11/2040 0:00,00:00.0,6/12/2040 0:00,NAH4,6532.6,0-15
7379,U001,200799367,MCL in,13:40.4,2020,1930829459,6/12/2040 0:00,00:00.0,6/13/2040 0:00,NAA8,63475.54,0-15
7380,U001,200769623,WAL-MAR foundation,48:08.6,2020,1930768434,6/13/2040 0:00,00:00.0,6/14/2040 0:00,NAH4,2321.7,0-15
7381,U001,200705742,DOT us,37:17.7,2020,1930847966,6/14/2040 0:00,00:00.0,6/15/2040 0:00,NAAW,3760.84,
7382,U001,200794332,COST us,22:52.8,2020,1930829164,6/15/2040 0:00,00:00.0,6/16/2040 0:00,NAAX,8793.09,0-15
7383,U001,200769623,WAL-MAR foundation,10:31.7,2020,1930684420,6/16/2040 0:00,00:00.0,6/17/2040 0:00,NAH4,314.03,0-15
7384,U001,100031704,DELHAIZE corporation,38:34.6,2020,1930857200,6/17/2040 0:00,00:00.0,6/18/2040 0:00,NAA8,63591.88,0-15
7385,U001,200769623,WAL-MAR systems,00:50.0,2020,1930795408,6/18/2040 0:00,00:00.0,6/19/2040 0:00,NAH4,25345.39,0-15
7386,U001,200759878,SA corporation,18:44.1,2020,1930666652,6/19/2040 0:00,00:00.0,6/20/2040 0:00,NAH4,10542.99,0-15
7387,U001,200762301,C&S WH co,57:19.4,2020,1930583046,6/20/2040 0:00,00:00.0,6/21/2040 0:00,NAC6,72630.46,0-15
7388,U001,200707822,PUBLI us,58:32.2,2020,1930573676,6/21/2040 0:00,00:00.0,6/22/2040 0:00,NAA8,28019.9,0-15
7389,U001,200769623,WAL-MAR corp,53:01.9,2020,1930621246,6/22/2040 0:00,00:00.0,6/23/2040 0:00,NAH4,345.35,0-15
7390,U001,200769623,WAL-MAR co,15:41.8,2020,1930855083,6/23/2040 0:00,00:00.0,6/24/2040 0:00,NAH4,15489.77,0-15
7391,U001,200772670,ASSOCIAT us,58:23.2,2020,1930692971,6/24/2040 0:00,00:00.0,6/25/2040 0:00,NAU5,61798.76,0-15
7392,U001,200794332,COST corp,57:54.5,2020,1930797733,6/25/2040 0:00,00:00.0,6/26/2040 0:00,NAAX,58979.37,0-15
7393,U001,200886415,COSTCO in,27:50.8,2020,1930581962,6/26/2040 0:00,00:00.0,6/27/2040 0:00,NAA8,13889.7,0-15
7394,U001,200418007,AM ,25:44.0,2020,1930687237,6/27/2040 0:00,00:00.0,6/28/2040 0:00,NAGD,1116,16-30
7395,U001,200769623,WAL-MAR trust,12:59.3,2020,1930623904,6/28/2040 0:00,00:00.0,6/29/2040 0:00,NAH4,42128.71,0-15
7396,U001,200792293,UNIFIE co,41:59.1,2020,1930861430,6/29/2040 0:00,00:00.0,6/30/2040 0:00,NAA8,72471.44,0-15
7397,U001,200592182,DECA corporation,51:18.2,2020,1930837995,6/30/2040 0:00,00:00.0,7/1/2040 0:00,NAM4,278.64,0-15
7398,U001,100015557,BI foundation,35:28.7,2020,1930781272,7/1/2040 0:00,00:00.0,7/2/2040 0:00,NAA8,27306.17,0-15
7399,U001,200744019,TARG us,12:41.2,2020,1930774700,7/2/2040 0:00,00:00.0,7/3/2040 0:00,NAA8,8507.75,0-15
7400,U001,200779051,AFFILI foundation,40:18.6,2020,1930763632,7/3/2040 0:00,00:00.0,7/4/2040 0:00,NAA8,21732.49,16-30
7401,U001,200786288,FAMILY systems,29:53.7,2020,1930606325,7/4/2040 0:00,00:00.0,7/5/2040 0:00,NAC6,14365.44,0-15
7402,U001,200707822,PUBLI systems,47:32.8,2020,1930667122,7/5/2040 0:00,00:00.0,7/6/2040 0:00,NAA8,670.48,0-15
7403,U001,200772670,ASSOCIAT systems,01:55.9,2020,1930785748,7/6/2040 0:00,00:00.0,7/7/2040 0:00,NAU5,93496.5,0-15
7404,CA02,140104429,COSTCO trust,43:49.1,2020,2960623772,7/7/2040 0:00,00:00.0,7/8/2040 0:00,CA10,655.151,0-15
7405,U001,200794332,COST systems,26:44.4,2020,1930655850,7/8/2040 0:00,00:00.0,7/9/2040 0:00,NAAX,3245.15,
7406,U001,200769623,WAL-MAR corp,08:31.6,2020,1930637610,7/9/2040 0:00,00:00.0,7/10/2040 0:00,NAH4,15140.01,0-15
7407,CA02,140104429,COSTCO foundation,47:28.1,2020,2960621797,7/10/2040 0:00,00:00.0,7/11/2040 0:00,CA10,44514.113,0-15
7408,U001,200458131,TIMES corp,42:19.6,2020,1930759841,7/11/2040 0:00,00:00.0,7/12/2040 0:00,NAA8,1700.64,0-15
7409,CA02,140106408,WAL-M corporation,44:11.3,2020,2960625827,7/12/2040 0:00,00:00.0,7/13/2040 0:00,CA10,43509.382,0-15
7410,U001,200705742,DOT co,47:23.0,2020,1930611905,7/13/2040 0:00,00:00.0,7/14/2040 0:00,NA32,71587.01,
7411,U001,200759878,SA llc,10:14.2,2020,1930617529,7/14/2040 0:00,00:00.0,7/15/2040 0:00,NAH4,13416.04,0-15
7412,U001,200707822,PUBLI in,39:51.4,2020,1930724783,7/15/2040 0:00,00:00.0,7/16/2040 0:00,NAA8,15633.38,0-15
7413,U001,200769623,WAL-MAR llc,46:42.6,2020,1930799376,7/16/2040 0:00,00:00.0,7/17/2040 0:00,NAH4,388.29,0-15
7414,CA02,140106408,WAL-M associates,40:05.6,2020,2960621634,7/17/2040 0:00,00:00.0,7/18/2040 0:00,CA10,30077.663,16-30
7415,U001,200124634,BAKEMAR corporation,12:19.3,2020,1930604743,7/18/2040 0:00,00:00.0,7/19/2040 0:00,NA10,26628.66,0-15
7416,U001,200706844,WINC associates,46:47.3,2020,1930673045,7/19/2040 0:00,00:00.0,7/20/2040 0:00,NAA8,53120.9,0-15
7417,U001,200230690,DECA llc,37:52.0,2020,1930856774,7/20/2040 0:00,00:00.0,7/21/2040 0:00,NAM2,34471.54,
7418,U001,200769623,WAL-MAR co,13:05.9,2020,1930715247,7/21/2040 0:00,00:00.0,7/22/2040 0:00,NAH4,42669.07,0-15
7419,U001,200769623,WAL-MAR systems,52:20.1,2020,1930774245,7/22/2040 0:00,00:00.0,7/23/2040 0:00,NAH4,13433.45,0-15
7420,U001,200705742,DOT co,57:13.0,2020,1930774859,7/23/2040 0:00,00:00.0,7/24/2040 0:00,NAAW,4603.46,
7421,U001,200778870,C corp,39:16.1,2020,1930842755,7/24/2040 0:00,00:00.0,7/25/2040 0:00,NAA8,32589.84,0-15
7422,U013,140103293,SUPERV us,39:45.5,2020,1991841346,7/25/2040 0:00,00:00.0,7/26/2040 0:00,NAVE,19487.87,0-15
7423,U001,200744019,TARG trust,44:23.4,2020,1930857225,7/26/2040 0:00,00:00.0,7/27/2040 0:00,NAA8,50364.46,0-15
7424,U001,200418007,AM corporation,35:42.6,2020,1930659694,7/27/2040 0:00,00:00.0,7/28/2040 0:00,NAA8,10685.58,16-30
7425,U001,CCCA02,KRAFT  ,18:11.7,2020,1930689733,7/28/2040 0:00,00:00.0,7/29/2040 0:00,NAG2,15275.52,0-15
7426,U001,200466603,SMITH'S llc,39:15.7,2020,1930751058,7/29/2040 0:00,00:00.0,7/30/2040 0:00,NAA8,15663.65,0-15
7427,U001,200729290,KROGER foundation,37:29.0,2020,1930753220,7/30/2040 0:00,00:00.0,7/31/2040 0:00,NAA8,53001.68,0-15
7428,U001,200769623,WAL-MAR trust,21:02.7,2020,1930780385,7/31/2040 0:00,00:00.0,8/1/2040 0:00,NAH4,1790.25,0-15
7429,U001,200729942,SA corp,58:32.2,2020,1930753490,8/1/2040 0:00,00:00.0,8/2/2040 0:00,NAA8,5048.28,0-15
7430,U001,200769623,WAL-MAR systems,28:35.5,2020,1930675478,8/2/2040 0:00,00:00.0,8/3/2040 0:00,NAH4,34732.77,0-15
7431,U001,200772595,SAFEW corporation,52:50.2,2020,1930583951,8/3/2040 0:00,00:00.0,8/4/2040 0:00,NAA8,10636.19,0-15
7432,CA02,140106372,G T  ,06:53.7,2020,2960632742,8/4/2040 0:00,00:00.0,8/5/2040 0:00,CA10,31455.109,0-15
7433,U001,200778870,C ,22:26.6,2020,1930685450,8/5/2040 0:00,00:00.0,8/6/2040 0:00,NAA8,4817.07,0-15
7434,U013,140103409,BUTTE co,35:35.3,2020,1991841115,8/6/2040 0:00,00:00.0,8/7/2040 0:00,NAVE,9083.25,0-15
7435,U001,200769623,WAL-MAR associates,12:19.3,2020,1930723190,8/7/2040 0:00,00:00.0,8/8/2040 0:00,NAH4,3703.19,0-15
7436,U001,200726979,BJ'S  ,29:19.5,2020,1930838543,8/8/2040 0:00,00:00.0,8/9/2040 0:00,NAA8,428.71,0-15
7437,U001,200148860,DOLLA trust,28:26.5,2020,1930624332,8/9/2040 0:00,00:00.0,8/10/2040 0:00,NAA8,15367.37,
7438,U001,200769623,WAL-MAR foundation,52:45.1,2020,1930612024,8/10/2040 0:00,00:00.0,8/11/2040 0:00,NAH4,15220.56,0-15
7439,U001,100053884,CAR co,58:01.6,2020,1930839520,8/11/2040 0:00,00:00.0,8/12/2040 0:00,NAA8,1186.92,0-15
7440,CA02,140105686,SYSC systems,25:08.0,2020,2960633317,8/12/2040 0:00,00:00.0,8/13/2040 0:00,CA10,25242.511,0-15
7441,U001,200759878,SA co,10:14.2,2020,1930748593,8/13/2040 0:00,00:00.0,8/14/2040 0:00,NAH4,11922.35,0-15
7442,U001,200750051,ALBER systems,00:01.5,2020,1930627249,8/14/2040 0:00,00:00.0,8/15/2040 0:00,NAA8,99542.34,16-30
7443,U001,200772595,SAFEW co,18:47.8,2020,1930877215,8/15/2040 0:00,00:00.0,8/16/2040 0:00,NAA8,589.29,0-15
7444,U001,200705742,DOT associates,02:15.9,2020,1930647573,8/16/2040 0:00,00:00.0,8/17/2040 0:00,NAA8,5942.49,
7445,U001,200769623,WAL-MAR co,15:41.8,2020,1930616846,8/17/2040 0:00,00:00.0,8/18/2040 0:00,NAH4,19375.59,0-15
7446,U001,200762301,C&S WH systems,44:57.7,2020,1930798194,8/18/2040 0:00,00:00.0,8/19/2040 0:00,NAC6,10172.24,0-15
7447,U001,200743123,KROGER associates,08:09.5,2020,1930722728,8/19/2040 0:00,00:00.0,8/20/2040 0:00,NAA8,64871.11,0-15
7448,U001,200592182,DECA in,15:01.0,2020,1930823218,8/20/2040 0:00,00:00.0,8/21/2040 0:00,NAM4,5869.55,
7449,U001,200418007,AM trust,02:09.9,2020,1930759995,8/21/2040 0:00,00:00.0,8/22/2040 0:00,NAA8,22096.3,0-15
7450,U001,200744019,TARG corporation,37:09.0,2020,1930817133,8/22/2040 0:00,00:00.0,8/23/2040 0:00,NAA8,1844.59,0-15
7451,U001,200780383,MEIJ corp,43:44.7,2020,1930860646,8/23/2040 0:00,00:00.0,8/24/2040 0:00,NAA8,3750.88,0-15
7452,U001,200625175,ALD trust,57:55.7,2020,1930856257,8/24/2040 0:00,00:00.0,8/25/2040 0:00,NAA8,23200.03,0-15
7453,U001,200759878,SA foundation,03:33.8,2020,1930719325,8/25/2040 0:00,00:00.0,8/26/2040 0:00,NAH4,21614.94,0-15
7454,U001,200769623,WAL-MAR llc,47:10.4,2020,1930627762,8/26/2040 0:00,00:00.0,8/27/2040 0:00,NAH4,59654.31,0-15
7455,U001,200769623,WAL-MAR us,45:19.9,2020,1930777756,8/27/2040 0:00,00:00.0,8/28/2040 0:00,NAH4,67629.97,0-15
7456,U001,200726979,BJ'S  llc,59:01.4,2020,1930648345,8/28/2040 0:00,00:00.0,8/29/2040 0:00,NAA8,17033.43,0-15
7457,U001,200793568,SUPE llc,15:32.7,2020,1930829138,8/29/2040 0:00,00:00.0,8/30/2040 0:00,NAA8,673.11,0-15
7458,U001,200769623,WAL-MAR in,28:29.6,2020,1930756801,8/30/2040 0:00,00:00.0,8/31/2040 0:00,NAH4,47565.25,0-15
7459,U001,200799367,MCL corporation,53:49.8,2020,1930648220,8/31/2040 0:00,00:00.0,9/1/2040 0:00,NAA8,25750.96,0-15
7460,U001,200772670,ASSOCIAT corp,20:20.6,2020,1930786342,9/1/2040 0:00,00:00.0,9/2/2040 0:00,NAU5,604.65,0-15
7461,U001,200331749,SYSC ,04:53.1,2020,1930642632,9/2/2040 0:00,00:00.0,9/3/2040 0:00,NAA8,27340.51,0-15
7462,U001,200974851,RESTA corporation,58:02.8,2020,1930673186,9/3/2040 0:00,00:00.0,9/4/2040 0:00,NAD1,1302.48,0-15
7463,U001,CCU013,KRAFT F foundation,44:35.2,2020,1930558446,9/4/2040 0:00,00:00.0,9/5/2040 0:00,NAX2,26226.85,31-45
7464,U001,200895843,US  corp,20:27.8,2020,1930821730,9/5/2040 0:00,00:00.0,9/6/2040 0:00,NAA8,10120.38,0-15
7465,U001,200769623,WAL-MAR corporation,41:12.6,2020,1930683493,9/6/2040 0:00,00:00.0,9/7/2040 0:00,NAH4,82.03,0-15
7466,U001,200752302,KROGER co,49:19.8,2020,1930770870,9/7/2040 0:00,00:00.0,9/8/2040 0:00,NAA8,17783.97,0-15
7467,U001,200762301,C&S WH corp,19:42.1,2020,1930741915,9/8/2040 0:00,00:00.0,9/9/2040 0:00,NAC6,9827.03,0-15
7468,U001,200769623,WAL-MAR ,14:55.3,2020,1930855027,9/9/2040 0:00,00:00.0,9/10/2040 0:00,NAH4,1991.84,0-15
7469,U001,200769623,WAL-MAR co,08:29.4,2020,1930700124,9/10/2040 0:00,00:00.0,9/11/2040 0:00,NAH4,5758.73,0-15
7470,U001,200418007,AM systems,57:47.5,2020,1930755276,9/11/2040 0:00,00:00.0,9/12/2040 0:00,NAA8,85996.41,16-30
7471,U001,200769623,WAL-MAR co,27:07.7,2020,1930606189,9/12/2040 0:00,00:00.0,9/13/2040 0:00,NAH4,67076.99,0-15
7472,U001,200519201,KROGE co,49:27.8,2020,1930703414,9/13/2040 0:00,00:00.0,9/14/2040 0:00,NAGD,44912.03,0-15
7473,U001,200769623,WAL-MAR co,13:05.9,2020,1930714833,9/14/2040 0:00,00:00.0,9/15/2040 0:00,NAH4,8264.14,0-15
7474,U001,200769623,WAL-MAR us,18:24.3,2020,1930630419,9/15/2040 0:00,00:00.0,9/16/2040 0:00,NAH4,295.42,0-15
7475,U001,200769623,WAL-MAR ,12:19.3,2020,1930714066,9/16/2040 0:00,00:00.0,9/17/2040 0:00,NAH4,6842.84,0-15
7476,U001,200769623,WAL-MAR in,50:29.0,2020,1930687459,9/17/2040 0:00,00:00.0,9/18/2040 0:00,NAH4,58354.39,0-15
7477,CA02,140104423,METRO  us,08:58.7,2020,2960627671,9/18/2040 0:00,00:00.0,9/19/2040 0:00,CA10,61446.525,0-15
7478,U001,200725421,BEN  co,16:34.9,2020,1930584924,9/19/2040 0:00,00:00.0,9/20/2040 0:00,NAA8,20865.77,0-15
7479,U001,200705742,DOT corporation,04:27.8,2020,1930642692,9/20/2040 0:00,00:00.0,9/21/2040 0:00,NAD1,4970.43,
7480,U001,200769623,WAL-MAR llc,06:28.2,2020,1930692863,9/21/2040 0:00,00:00.0,9/22/2040 0:00,NAH4,7119.91,0-15
7481,U001,200769623,WAL-MAR foundation,50:09.5,2020,1930655245,9/22/2040 0:00,00:00.0,9/23/2040 0:00,NAH4,9333.44,0-15
7482,U001,200762301,C&S WH ,14:51.4,2020,1930793545,9/23/2040 0:00,00:00.0,9/24/2040 0:00,NAGD,63570.97,0-15
